stop_id;stop_code;stop_name;stop_lat;stop_lon;location_type;parent_station;wheelchair_boarding
10229;BUCHH1;Buchholz;49.45135921;1.0281603497;0;BUCHH;
BULIN;;Bulins;49.4567452085;1.0887367473;1;;
10233;BULIN0;Bulins;49.4566111294;1.0888020308;0;BULIN;1
10234;BULIN1;Bulins;49.4568792876;1.0886714638;0;BULIN;1
BUREA;;Paul Bureau;49.45220606985;1.1250337923;1;;
10235;BUREA0;Paul Bureau;49.4524677923;1.1255994705;0;BUREA;1
10236;BUREA1;Paul Bureau;49.4519443474;1.1244681141;0;BUREA;1
BVALL;;Bois du Vallon;49.486176617;1.0618114576;1;;
11772;BVALL0;Bois du Vallon;49.4860814751;1.0617343236;0;BVALL;
11770;BVALL1;Bois du Vallon;49.4862717589;1.0618885916;0;BVALL;
CABOE;;Mare aux Boeufs;49.27808902955;1.02786789045;1;;
31291;CABOE1;Mare aux Boeufs;49.2778309831;1.0277907724;0;CABOE;
31292;CABOE2;Mare aux Boeufs;49.278347076;1.0279450085;0;CABOE;
CACED;;Parc du Cèdre;49.28714607835;1.02219816415;1;;
33091;CACED1;Parc du Cèdre;49.287093309;1.0223025344;0;CACED;
33092;CACED2;Parc du Cèdre;49.2871988477;1.0220937939;0;CACED;
CACHE;;La Chesnaie;49.27573165775;1.0342867169;1;;
31311;CACHE1;La Chesnaie;49.2756510351;1.0343093593;0;CACHE;
32692;SPCHE2;La Chesnaie;49.2758122804;1.0342640745;0;CACHE;
CACOR;;Espace Corto Maltese;49.28256069085;1.03347498415;1;;
34131;CACOR1;Espace Corto Maltese;49.2824259483;1.033478401;0;CACOR;1
34132;CACOR2;Espace Corto Maltese;49.2826954334;1.0334715673;0;CACOR;1
CACOU;;Cousteau;49.27791609645;1.0252976775;1;;
31271;CACOU1;Cousteau;49.2778523167;1.0252169034;0;CACOU;
31272;CACOU2;Cousteau;49.2779798762;1.0253784516;0;CACOU;
CADIE;;Grâce de Dieu;49.27744077465;1.03156538895;1;;
31301;CADIE1;Grâce de Dieu;49.2773643456;1.031560463;0;CADIE;
32693;CADIE2;Grâce de Dieu;49.2775172037;1.0315703149;0;CADIE;
CAECH;;Echantillonneurs;49.28311456445;1.03152431095;1;;
34121;CAECH1;Echantillonneurs;49.2830341667;1.0315675576;0;CAECH;
34122;CAECH2;Echantillonneurs;49.2831949622;1.0314810643;0;CAECH;
CAEGL;;Eglise de Caudebec;49.2846780077;1.018772503;1;;
31231;CAEGL1;Eglise de Caudebec;49.2847992;1.0187625273;0;CAEGL;
31232;CAEGL2;Eglise de Caudebec;49.2845568154;1.0187824787;0;CAEGL;
CAEUG;;Eugène Pottier;49.28008503835;1.0235598996;1;;
32639;CAEUG1;Eugène Pottier;49.2800523221;1.0234439951;0;CAEUG;
32640;CAEUG2;Eugène Pottier;49.2801177546;1.0236758041;0;CAEUG;
CAEXU;;Ecole Saint-Exupéry;49.2759015472;1.0259533311;1;;
31281;CAEXU1;Ecole Saint-Exupéry;49.2757729392;1.025695683;0;CAEXU;
31282;CAEXU2;Ecole Saint-Exupéry;49.2760301552;1.0262109792;0;CAEXU;
CAF;;CAF;49.4322211556;1.0742438627;1;;
12989;CAFT1;CAF;49.4322465127;1.0740917153;0;CAF;1
13138;CAFT2;CAF;49.4321957985;1.0743960101;0;CAF;1
CAFEL;;Félix Faure;49.2885148713;1.03153824705;1;;
33111;CAFEL1;Félix Faure;49.2884704051;1.0315805856;0;CAFEL;
33112;CAFEL2;Félix Faure;49.2885593375;1.0314959085;0;CAFEL;
CAILL;;Lycée du Cailly;49.4623692254333;1.04422230966667;1;;
13029;CAILL1;Lycée du Cailly;49.4620787188;1.0441493858;0;CAILL;
13030;CAILL2;Lycée du Cailly;49.4625137844;1.0440893012;0;CAILL;
13230;CAILL3;Lycée du Cailly;49.4625151731;1.044428242;0;CAILL;
CALAM;;Lamartine;49.28753753245;1.02595185695;1;;
33101;CALAM1;Lamartine;49.2874832611;1.0259189009;0;CALAM;
33102;CALAM2;Lamartine;49.2875918038;1.025984813;0;CALAM;
CALEO;;Léo Lagrange;49.28126841015;1.02085143875;1;;
31251;CALEO1;Léo Lagrange;49.2811309067;1.0210129059;0;CALEO;
31252;CALEO2;Léo Lagrange;49.2814059136;1.0206899716;0;CALEO;
CALVA;;Calvaire de Saint-Jacques;49.44205056285;1.19309910775;1;;
10240;CALVA0;Calvaire de Saint-Jacques;49.44195196;1.1931219748;0;CALVA;
10241;CALVA1;Calvaire de Saint-Jacques;49.4421491657;1.1930762407;0;CALVA;
CAMAI;;Mairie de Caudebec;49.2828786721;1.01774732205;1;;
31241;CAMAI1;Mairie de Caudebec;49.2831708394;1.0177604261;0;CAMAI;
31242;CAMAI2;Mairie de Caudebec;49.2825865048;1.017734218;0;CAMAI;
CAMCD;;Mc Donald's;49.28918896775;1.0354901349;1;;
31175;CAMCD1;Mc Donald's;49.2891509025;1.0355014012;0;CAMCD;
31176;CAMCD2;Mc Donald's;49.289227033;1.0354788686;0;CAMCD;
CAMEL;;Camélias;49.39058433945;1.09453796025;1;;
10244;CAMEL0;Camélias;49.3904771234;1.0945956116;0;CAMEL;
10245;CAMEL1;Camélias;49.3906915555;1.0944803089;0;CAMEL;
CAMPU;;Campus;49.4586408704;1.06799018225;1;;
10246;CAMPU1;Campus;49.4586414854;1.0679419304;0;CAMPU;1
10247;CAMPU2;Campus;49.4586402554;1.0680384341;0;CAMPU;1
CANAD;;Les Canadiens;49.4414437921;1.149415481275;1;;
12178;CANAD1;Les Canadiens;49.4410216996;1.148974066;0;CANAD;1
12179;CANAD2;Les Canadiens;49.4410919231;1.1488071142;0;CANAD;1
11418;CANAD3;Les Canadiens;49.4418226732;1.1500301116;0;CANAD;
11419;CANAD4;Les Canadiens;49.4418388725;1.1498506333;0;CANAD;
24060;CAPAR;Parc Animalier;49.408968616;0.9919292879;0;;
CAPOR;;Porte Verte;49.28563410825;1.03103451575;1;;
34111;CAPOR1;Porte Verte;49.2857338149;1.0311143962;0;CAPOR;
34112;CAPOR2;Porte Verte;49.2855344016;1.0309546353;0;CAPOR;
CAPUC;;Capucines;49.3910498875;1.0980841597;1;;
10252;CAPUC0;Capucines;49.3909236276;1.0978192483;0;CAPUC;
10253;CAPUC1;Capucines;49.3911761474;1.0983490711;0;CAPUC;
CAQUA;;Caudebec - Quai;49.5244349022;0.7271709776;1;;
12724;CAQUA1;Caudebec - Quai;49.5244932725;0.7271691405;0;CAQUA;
12725;CAQUA2;Caudebec - Quai;49.5243765319;0.7271728147;0;CAQUA;
CARAB;;Carabachet;49.3553990066;1.0079495368;1;;
10254;CARAB0;Carabachet;49.3554088456;1.0078235586;0;CARAB;1
10255;CARAB1;Carabachet;49.3553891676;1.008075515;0;CARAB;1
CARET;;Rétival;49.5237414229;0.7412486151;1;;
12823;CARET1;Rétival;49.5237824716;0.7412956362;0;CARET;
12824;CARET2;Rétival;49.5237003742;0.741201594;0;CARET;
CARRE;;Rue du Carrefour;49.4440623325;1.11746262635;1;;
10258;CARRE0;Rue du Carrefour;49.4440125156;1.1174224786;0;CARRE;
10259;CARRE1;Rue du Carrefour;49.4441121494;1.1175027741;0;CARRE;
CARSA;;CARSAT;49.42584346165;1.1053530571;1;;
13220;CARSA1;CARSAT;49.4254675311;1.1052697689;0;CARSA;
13221;CARSA2;CARSAT;49.4262193922;1.1054363453;0;CARSA;
CARUC;;La Ruche;49.28712142805;1.01912878695;1;;
31221;CARUC1;La Ruche;49.2870772675;1.0191985995;0;CARUC;
31222;CARUC2;La Ruche;49.2871655886;1.0190589744;0;CARUC;
CARVI;;Carville;49.43571945095;1.1434473088;1;;
10260;CARVI0;Carville;49.4356378994;1.1437169701;0;CARVI;
10261;CARVI1;Carville;49.4358010025;1.1431776475;0;CARVI;
CATEL;;Cateliers;49.387182202375;1.083984425475;1;;
10264;CATEL0;Cateliers;49.387190772;1.0845919236;0;CATEL;1
10265;CATEL1;Cateliers;49.3871813643;1.0843353937;0;CATEL;1
12580;CATEL2;Cateliers;49.3872552849;1.0834532072;0;CATEL;
13180;CATEL3;Cateliers;49.3871013883;1.0835571774;0;CATEL;
CATHE;;Cathédrale;49.4396429332;1.09204650025;1;;
13011;CATHE1;Cathédrale;49.4395437008;1.0924415479;0;CATHE;1
13012;CATHE2;Cathédrale;49.4397421656;1.0916514526;0;CATHE;1
CAUCH;;Cauchoise;49.44578815735;1.087302082375;1;;
10268;CAUCH1;Cauchoise;49.445669255;1.0870983077;0;CAUCH;1
12985;CAUCT1;Cauchoise;49.4460929573;1.0872395339;0;CAUCH;1
13142;CAUCT2;Cauchoise;49.4459052028;1.0873267845;0;CAUCH;1
10271;CCUCH4;Cauchoise;49.4454852143;1.0875437034;0;CAUCH;1
CAUTO;;Circuit Auto;49.3363609648;1.01324616776667;1;;
10272;CAUTO0;Circuit Auto;49.3364825404;1.0129315274;0;CAUTO;
10273;CAUTO1;Circuit Auto;49.3367855492;1.0133185782;0;CAUTO;
13334;CAUTO2;Circuit Auto;49.3358148048;1.0134883977;0;CAUTO;
CBIZE;;La Croix Bizet;49.347474606;0.9380497844;1;;
10274;CBIZE0;La Croix Bizet;49.3475292981;0.9381170562;0;CBIZE;
10275;CBIZE1;La Croix Bizet;49.3474199139;0.9379825126;0;CBIZE;
CBOIS;;Centre Bois Cany;49.41842569415;1.0443395372;1;;
13316;CBOIS1;Centre Bois Cany;49.4183139658;1.0443929206;0;CBOIS;
13317;CBOIS2;Centre Bois Cany;49.4185374225;1.0442861538;0;CBOIS;
CBRUT;;Champ des Bruyères;49.40533503295;1.06770556405;1;;
12994;CBRUT1;Champ des Bruyères;49.4050245724;1.0672313843;0;CBRUT;1
13133;CBRUT2;Champ des Bruyères;49.4056454935;1.0681797438;0;CBRUT;1
CCOMM;;La Vatine - Centre Commercial;49.47065612;1.09139388536667;1;;
10278;CCOMM0;La Vatine - Centre Commercial;49.4709135813;1.0914598506;0;CCOMM;1
10279;CCOMM1;La Vatine - Centre Commercial;49.4706087735;1.0915211125;0;CCOMM;
12869;CCOMM2;La Vatine - Centre Commercial;49.4704460052;1.091200693;0;CCOMM;
CDBOI;;Champ du Bois;49.3366897606;1.02558865655;1;;
12143;CDBOI0;Champ du Bois;49.3366346195;1.0255786787;0;CDBOI;
12142;CDBOI1;Champ du Bois;49.3367449017;1.0255986344;0;CDBOI;
CDCHA;;Charcot;49.39986642665;1.04935300455;1;;
10280;CDCHA0;Charcot;49.3996747169;1.049068729;0;CDCHA;1
10281;CDCHA1;Charcot;49.4000581364;1.0496372801;0;CDCHA;1
CDLED;;Commandant Ledru;49.4197273543;1.12883139315;1;;
10282;CDLED0;Commandant Ledru;49.4195844048;1.1289105044;0;CDLED;1
10283;CDLED1;Commandant Ledru;49.4198703038;1.1287522819;0;CDLED;1
CEDRE;;Le Cèdre - CHU;49.4636240536;1.11345455595;1;;
10284;CEDRE0;Le Cèdre - CHU;49.4636728919;1.1133982567;0;CEDRE;1
10285;CEDRE1;Le Cèdre - CHU;49.4635752153;1.1135108552;0;CEDRE;1
12348;CELLO0;Hameau de Celloville;49.3778297335;1.1612437189;0;;
CELTE;;Les Celtes;49.3445051833;0.9465810779;1;;
12961;CELTE1;Les Celtes;49.3447378853;0.9461140962;0;CELTE;
12962;CELTE2;Les Celtes;49.3442724813;0.9470480596;0;CELTE;
CENSO;;Centre Social;49.42414018425;1.09564583025;1;;
12551;CENSO1;Centre Social;49.4241684525;1.0955556241;0;CENSO;1
12552;CENSO2;Centre Social;49.424111916;1.0957360364;0;CENSO;1
CEQUE;;Centre Équestre;49.48157684515;1.0932951211;1;;
10286;CEQUE0;Centre Équestre;49.4815099625;1.0932340536;0;CEQUE;
10287;CEQUE1;Centre Équestre;49.4816437278;1.0933561886;0;CEQUE;
CERFS;;Rue aux Cerfs;49.40090774595;1.009768401;1;;
10288;CERFS0;Rue aux Cerfs;49.4006435644;1.0096423053;0;CERFS;1
10289;CERFS1;Rue aux Cerfs;49.4011719275;1.0098944967;0;CERFS;1
CEZAN;;Paul Cézanne;49.403676589;1.04220572595;1;;
10296;CEZAN0;Paul Cézanne;49.403546428;1.0421115667;0;CEZAN;1
10297;CEZAN1;Paul Cézanne;49.40380675;1.0422998852;0;CEZAN;1
CFERR;;Ecoles Claudel-Ferry;49.33967950135;1.0942229595;1;;
13047;CFERR2;Ecoles Claudel-Ferry;49.33964856;1.0942718331;0;CFERR;
13056;CFERR3;Ecoles Claudel-Ferry;49.3397104427;1.0941740859;0;CFERR;
CHANO;;Chanoine Maubec;49.4572042364;1.12983546625;1;;
10300;CHANO0;Chanoine Maubec;49.4574887399;1.1299872465;0;CHANO;1
10301;CHANO1;Chanoine Maubec;49.4569197329;1.129683686;0;CHANO;1
12327;CHANQ;Château Anquetil;49.3556319154;1.2590973489;0;;
CHANT;;Chanteclair;49.3964332126;1.12584943965;1;;
24059;CHANT0;Chanteclair;49.3966076697;1.1257764945;0;CHANT;
24082;CHANT1;Chanteclair;49.3962587555;1.1259223848;0;CHANT;
10304;CHAPI;Le Chapître;49.470126015;1.1416774103;0;;
CHAPL;;Pont de la Chapelle;49.3646797596667;1.10513049903333;1;;
10306;CHAPL0;Pont de la Chapelle;49.3646107421;1.1050440279;0;CHAPL;1
10307;CHAPL1;Pont de la Chapelle;49.3645944674;1.1052094971;0;CHAPL;1
13338;CHAPL2;Pont de la Chapelle;49.3648340695;1.1051379721;0;CHAPL;
CHARC;;Collège Charcot;49.35771194765;1.0967549872;1;;
10308;CHARC0;Collège Charcot;49.3575086226;1.0965323028;0;CHARC;1
10309;CHARC1;Collège Charcot;49.3579152727;1.0969776716;0;CHARC;1
CHART;;Chartreux;49.4233095552;1.0671337012;1;;
12991;CHART1;Chartreux;49.4231946034;1.066988711;0;CHART;1
13136;CHART2;Chartreux;49.423424507;1.0672786914;0;CHART;1
CHASS;;La Chasse;49.4343687127;1.12770101605;1;;
10314;CHASS0;La Chasse;49.4342098761;1.1279871561;0;CHASS;
10315;CHASS1;La Chasse;49.4345275493;1.127414876;0;CHASS;
CHATA;;La Châtaigneraie;49.41431756435;1.1504864427;1;;
10316;CHATA0;La Châtaigneraie;49.4142442706;1.1504560813;0;CHATA;1
10317;CHATA1;La Châtaigneraie;49.4143908581;1.1505168041;0;CHATA;1
CHATL;;Châtelet;49.46146985385;1.13462081455;1;;
12174;CHATL1;Châtelet;49.4615067417;1.1347164259;0;CHATL;1
12175;CHATL2;Châtelet;49.461432966;1.1345252032;0;CHATL;1
CHCAU;;Chaussée de Caumont;49.37711906025;0.92642578705;1;;
11997;CHCAU0;Chaussée de Caumont;49.3771155368;0.9265084465;0;CHCAU;
12002;CHCAU1;Chaussée de Caumont;49.3771225837;0.9263431276;0;CHCAU;
CHEAU;;Château d'Eau;49.4389823985;1.209754212;1;;
10324;CHEAU0;Château d'Eau;49.4388501844;1.2100257572;0;CHEAU;
10325;CHEAU1;Château d'Eau;49.4391146126;1.2094826668;0;CHEAU;1
CHEFO;;Chemin de la Forêt Verte;49.46875857595;1.10149356545;1;;
13245;CHEFO1;Chemin de la Forêt Verte;49.4687335333;1.1020085048;0;CHEFO;
13246;CHEFO2;Chemin de la Forêt Verte;49.4687836186;1.1009786261;0;CHEFO;
CHEMI;;Chemin de Rouen;49.4177769876;1.14497533745;1;;
10326;CHEMI0;Chemin de Rouen;49.4177497014;1.1449415452;0;CHEMI;1
10327;CHEMI1;Chemin de Rouen;49.4178042738;1.1450091297;0;CHEMI;
CHENE;;Le Gros Chêne;49.3362776655;1.1303902454;1;;
12257;CHENE0;Le Gros Chêne;49.3361641875;1.1303856079;0;CHENE;1
12260;CHENE1;Le Gros Chêne;49.3363911435;1.1303948829;0;CHENE;1
CHERA;;Frères Chérancé;49.39566962335;1.18348668765;1;;
13239;CHERA1;Frères Chérancé;49.395646245;1.1833908608;0;CHERA;
13240;CHERA2;Frères Chérancé;49.3956930017;1.1835825145;0;CHERA;
CHERB;;Cherbourg;49.4579292601;1.12777871035;1;;
10328;CHERB0;Cherbourg;49.4580421505;1.1278380621;0;CHERB;
10329;CHERB1;Cherbourg;49.4578163697;1.1277193586;0;CHERB;
CHEVA;;Cheval Blanc;49.4688300275;1.09086889995;1;;
13247;CHEVA1;Cheval Blanc;49.4687654138;1.0909189337;0;CHEVA;
13243;CHEVA2;Cheval Blanc;49.4688946412;1.0908188662;0;CHEVA;
CHGAU;;Charles de Gaulle;49.41669129325;1.05575139256667;1;;
10332;CHGAU0;Charles de Gaulle;49.4167949604;1.0554675793;0;CHGAU;1
10333;CHGAU1;Charles de Gaulle;49.4169607139;1.0558472947;0;CHGAU;1
10703;GAULL0;Charles de Gaulle;49.4169986233;1.055188364;0;CHGAU;1
10704;GAULL1;Charles de Gaulle;49.4172683205;1.0560491815;0;CHGAU;1
13352;GAULL2;Charles de Gaulle;49.4160942362;1.0561043385;0;CHGAU;
13353;GAULL3;Charles de Gaulle;49.4160309052;1.0558515974;0;CHGAU;
CHHAU;;Château d'Hautot;49.36013850915;0.97561552705;1;;
11986;CHHAU0;Château d'Hautot;49.3601231686;0.9754508653;0;CHHAU;
12013;CHHAU1;Château d'Hautot;49.3601538497;0.9757801888;0;CHHAU;
CHIQU;;Chiquet;49.3839843784;0.9309288624;1;;
11998;CHIQU0;Chiquet;49.3842103362;0.9310437337;0;CHIQU;
12001;CHIQU1;Chiquet;49.3837584206;0.9308139911;0;CHIQU;
CHMAR;;Champ de Mars;49.43683830805;1.1022520237;1;;
10335;CHMA11;Champ de Mars;49.4365750874;1.101660835;0;CHMAR;
10336;CHMA20;Champ de Mars;49.4371015287;1.1028432124;0;CHMAR;1
10340;CHOUS;La Houssière;49.3703158449;1.0971698489;0;;
CHROU;;CH du Rouvray;49.3990160895;1.09977804815;1;;
10342;CHROU0;CH du Rouvray;49.3989570704;1.099717526;0;CHROU;1
10343;CHROU1;CH du Rouvray;49.3990751086;1.0998385703;0;CHROU;1
CHROY;;Chaussée du Roy;49.3644649444;0.9330330566;1;;
11994;CHROY0;Chaussée du Roy;49.3645321484;0.933017461;0;CHROY;
12005;CHROY1;Chaussée du Roy;49.3643977404;0.9330486522;0;CHROY;
CHRUT;;CHU Charles Nicolle;49.43951778155;1.11050338345;1;;
10344;CHRUT1;CHU Charles Nicolle;49.4393008256;1.1099299579;0;CHRUT;1
11759;CHRUT2;CHU Charles Nicolle;49.4397347375;1.111076809;0;CHRUT;1
CHVOU;;Chemin de la Voûte;49.409217057;1.03538390125;1;;
10350;CHVOU0;Chemin de la Voûte;49.4091312097;1.0353378902;0;CHVOU;1
10351;CHVOU1;Chemin de la Voûte;49.4093029043;1.0354299123;0;CHVOU;1
CIMEB;;Cimetière de Bihorel;49.46336073825;1.12988611285;1;;
10352;CIMEB0;Cimetière de Bihorel;49.4633004305;1.1299191921;0;CIMEB;
12074;CIMEB2;Cimetière de Bihorel;49.463421046;1.1298530336;0;CIMEB;
CIMED;;Cimetière de Darnétal;49.44209117495;1.15312376555;1;;
10354;CIMED0;Cimetière de Darnétal;49.4420054432;1.1530844148;0;CIMED;
10355;CIMED1;Cimetière de Darnétal;49.4421769067;1.1531631163;0;CIMED;
CIMEJ;;Cimetière de Saint-Jacques-sur-Darnétal;49.4403453282;1.2099584303;1;;
10356;CIMEJ0;Cimetière de Saint-Jacques-sur-Darnétal;49.4402595505;1.209912099;0;CIMEJ;
10357;CIMEJ1;Cimetière de Saint-Jacques-sur-Darnétal;49.4404311059;1.2100047616;0;CIMEJ;
CIMJJ;;Cimetière Jean Jaurès;49.35533568375;1.09513677;1;;
11491;CIMJ10;Cimetière Jean Jaurès;49.3554706315;1.0951541361;0;CIMJJ;1
11492;CIMJ21;Cimetière Jean Jaurès;49.355200736;1.0951194039;0;CIMJJ;1
CIMMG;;Cimetière du Mont Gargan;49.43610002115;1.1127686359;1;;
10358;CIMMG0;Cimetière du Mont Gargan;49.436034548;1.1129561722;0;CIMMG;
10359;CIMMG1;Cimetière du Mont Gargan;49.4361654943;1.1125810996;0;CIMMG;
CIMNB;;Cimetière de Notre-Dame-de-Bondeville;49.4860045556;1.05173749355;1;;
10360;CIMNB0;Cimetière de Notre-Dame-de-Bondeville;49.48603336;1.0521222246;0;CIMNB;
10361;CIMNB1;Cimetière de Notre-Dame-de-Bondeville;49.4859757512;1.0513527625;0;CIMNB;
CIMOI;;Cimetière du Centre;49.3432707613;1.0908229284;1;;
11931;CIMOI0;Cimetière du Centre;49.3431952416;1.0905798241;0;CIMOI;1
11930;CIMOI1;Cimetière du Centre;49.343346281;1.0910660327;0;CIMOI;1
CITEO;;Cité des Oiseaux;49.36315041505;1.103256393;1;;
10117;CITEO0;Cité des Oiseaux;49.3631827697;1.1033450302;0;CITEO;1
10118;CITEO1;Cité des Oiseaux;49.3631180604;1.1031677558;0;CITEO;1
CIVIL;;Cimetière du Village;49.44205543095;1.0222945543;1;;
10364;CIVIL0;Cimetière du Village;49.4422785965;1.0217515028;0;CIVIL;
10365;CIVIL1;Cimetière du Village;49.4418322654;1.0228376058;0;CIVIL;1
CJZAY;;Collège Jean Zay;49.519877023275;1.032296156725;1;;
10368;CJZAY0;Collège Jean Zay;49.5193190937;1.0322583193;0;CJZAY;1
10369;CJZAY2;Collège Jean Zay;49.5199227416;1.0324223034;0;CJZAY;1
12704;CJZAY3;Collège Jean Zay;49.5198511604;1.0322408678;0;CJZAY;
13172;CJZAY4;Collège Jean Zay;49.5204150974;1.0322631364;0;CJZAY;
CLAIR;;Clair Joie;49.4747296638;1.04223849735;1;;
10370;CLAIR1;Clair Joie;49.4747423216;1.0421623526;0;CLAIR;1
10371;CLAIR2;Clair Joie;49.474717006;1.0423146421;0;CLAIR;1
CLBED;;Bédanne;49.32436515195;1.0586824948;1;;
38071;CLBED1;Bédanne;49.3243066194;1.0586702057;0;CLBED;
38072;CLBED2;Bédanne;49.3244236845;1.0586947839;0;CLBED;
CLBOB;;Boby Lapointe;49.30577523925;1.0245108799;1;;
38312;CLBOB1;Boby Lapointe;49.3058058532;1.0244345222;0;CLBOB;
38311;CLBOB2;Boby Lapointe;49.3057446253;1.0245872376;0;CLBOB;
CLBRU;;Brûlins;49.3072532029;1.0257373351;1;;
35051;CLBRU1;Brûlins;49.3073023824;1.0257154678;0;CLBRU;
35052;CLBRU2;Brûlins;49.3072040234;1.0257592024;0;CLBRU;
CLCHE;;Chemin Fourché;49.3124423067;1.0269929096;1;;
38032;CLCHE1;Chemin Fourché;49.3123300995;1.0270026423;0;CLCHE;
38031;CLCHE2;Chemin Fourché;49.3125545139;1.0269831769;0;CLCHE;
CLECO;;Clemenceau;49.3933255834;1.02932393805;1;;
10372;CLECO0;Clemenceau;49.3932519254;1.0291597823;0;CLECO;1
10373;CLECO1;Clemenceau;49.3933992414;1.0294880938;0;CLECO;1
CLEME;;Clément;49.43010647015;1.0597475846;1;;
10374;CLEME0;Clément;49.4300544369;1.0593944097;0;CLEME;
10375;CLEME1;Clément;49.4301585034;1.0601007595;0;CLEME;
CLERE;;Carrefour de Clères;49.52625732565;1.04256948325;1;;
10378;CLERE0;Carrefour de Clères;49.5264114769;1.0427035839;0;CLERE;1
10379;CLERE1;Carrefour de Clères;49.5261031744;1.0424353826;0;CLERE;
CLFEU;;Les Feugrais;49.3055807209;1.02644645275;1;;
35061;CLFEU1;Les Feugrais;49.3052392346;1.0268536512;0;CLFEU;
35062;CLFEU2;Les Feugrais;49.3059222072;1.0260392543;0;CLFEU;
CLFLE;;Cléon Les Fleurs;49.30445317275;1.0260423842;1;;
35071;CLFLE1;Cléon Les Fleurs;49.3044562403;1.0259117696;0;CLFLE;
35072;CLFLE2;Cléon Les Fleurs;49.3044501052;1.0261729988;0;CLFLE;
CLFRE;;Frédéric Mistral;49.3092222719;1.0266833719;1;;
35041;CLFRE1;Frédéric Mistral;49.3090840853;1.0259585733;0;CLFRE;
35042;CLFRE2;Frédéric Mistral;49.3093604585;1.0274081705;0;CLFRE;
CLISA;;Clinique Saint-Antoine;49.45756391055;1.1080867254;1;;
13013;CLISA1;Clinique Saint-Antoine;49.4575627868;1.1079765004;0;CLISA;1
13022;CLISA2;Clinique Saint-Antoine;49.4575650343;1.1081969504;0;CLISA;1
CLJBR;;Collège Jacques Brel;49.30928474735;1.02891269725;1;;
38341;CLJBR;Collège Jacques Brel;49.3092147817;1.0288822709;0;CLJBR;
32886;CLJBR2;Collège Jacques Brel;49.309354713;1.0289431236;0;CLJBR;
CLLAC;;La Croix;49.3111693304;1.03470052855;1;;
31021;CLLAC1;La Croix;49.3111284621;1.0346603372;0;CLLAC;
31022;CLLAC2;La Croix;49.3112101987;1.0347407199;0;CLLAC;
CLLAV;;La Voie;49.30960574035;1.0380038922;1;;
31031;CLLAV1;La Voie;49.3095914497;1.0379286725;0;CLLAV;
31032;CLLAV2;La Voie;49.309620031;1.0380791119;0;CLLAV;
CLLEC;;Le Carpentier;49.31001848665;1.02513081215;1;;
38021;CLLEC1;Le Carpentier;49.310028444;1.0252198819;0;CLLEC;
38022;CLLEC2;Le Carpentier;49.3100085293;1.0250417424;0;CLLEC;
CLMAI;;Mairie de Cléon;49.31429947425;1.03293762485;1;;
31011;CLMAI1;Mairie de Cléon;49.3142794966;1.0327525977;0;CLMAI;
31012;CLMAI2;Mairie de Cléon;49.3143194519;1.033122652;0;CLMAI;
CLOTO;;Clos Thomas;49.3899831704;1.1443550662;1;;
10248;CLOTO0;Clos Thomas;49.3898913725;1.1441576337;0;CLOTO;
10249;CLOTO1;Clos Thomas;49.3900749683;1.1445524987;0;CLOTO;
CLPEI;;Les Peintres;49.3084450045;1.03660410245;1;;
38322;CLPEI1;Les Peintres;49.3085337158;1.0364987943;0;CLPEI;
38321;CLPEI2;Les Peintres;49.3083562932;1.0367094106;0;CLPEI;
CLPET;;Petit Clos;49.3073745957;1.0389878479;1;;
31041;CLPET1;Petit Clos;49.3072037773;1.038978422;0;CLPET;
31042;CLPET2;Petit Clos;49.3075454141;1.0389972738;0;CLPET;
CLPIE;;Pierre et Marie Curie;49.31188918725;1.03107140235;1;;
35031;CLPIE1;Pierre et Marie Curie;49.3119017001;1.030982616;0;CLPIE;
35032;CLPIE2;Pierre et Marie Curie;49.3118766744;1.0311601887;0;CLPIE;
CLREN;;Renault;49.3099577398;1.0442959581;1;;
33322;CLREN1;Renault;49.3100450739;1.0441664316;0;CLREN;
33321;CLREN2;Renault;49.3098704057;1.0444254846;0;CLREN;
CLRES;;Résistance;49.31485260785;1.03216082255;1;;
38041;CLRES1;Résistance;49.3148150205;1.0324229025;0;CLRES;
38042;CLRES2;Résistance;49.3148901952;1.0318987426;0;CLRES;
CLRNU;;RNUR;49.3203496466;1.04603730795;1;;
38051;CLRNU1;RNUR;49.3202942623;1.0462137322;0;CLRNU;
38052;CLRNU2;RNUR;49.3204050309;1.0458608837;0;CLRNU;
CLSEI;;La Seine;49.3238235701;1.05507396625;1;;
38061;CLSEI1;La Seine;49.323783222;1.0550818462;0;CLSEI;
38062;CLSEI2;La Seine;49.3238639182;1.0550660863;0;CLSEI;
32625;CLSOR1;Sortemboc;49.319937212;1.0308358601;0;;
CMEDI;;Centre Médical;49.52870080105;1.0400648922;1;;
10382;CMEDI1;Centre Médical;49.5286164175;1.0397358116;0;CMEDI;1
10383;CMEDI2;Centre Médical;49.5287851846;1.0403939728;0;CMEDI;1
CNEUF;;Chemin Neuf;49.4370339478;1.10831734935;1;;
10609;CNEUF0;Chemin Neuf;49.4369932496;1.1082907733;0;CNEUF;
10610;CNEUF1;Chemin Neuf;49.437074646;1.1083439254;0;CNEUF;
CNORD;;Cimetière du Nord;49.4491215628;1.1198224453;1;;
10386;CNORD0;Cimetière du Nord;49.448982805;1.1194261455;0;CNORD;1
10387;CNORD1;Cimetière du Nord;49.4492603206;1.1202187451;0;CNORD;1
